date,state,parlimen,sex,age,ethnicity,population
2021-01-01,Pahang,P.079 Lipis,both,overall,overall,68.3
2021-01-01,Pahang,P.079 Lipis,both,overall,citizen,64.8
2021-01-01,Pahang,P.079 Lipis,both,overall,noncitizen,3.5
2021-01-01,Pahang,P.079 Lipis,female,overall,overall,31.8
2021-01-01,Pahang,P.079 Lipis,male,overall,overall,36.5
2022-01-01,Pahang,P.079 Lipis,both,overall,overall,68.8
2022-01-01,Pahang,P.079 Lipis,both,overall,citizen,65.4
2022-01-01,Pahang,P.079 Lipis,both,overall,noncitizen,3.3
2022-01-01,Pahang,P.079 Lipis,female,overall,overall,32.0
2022-01-01,Pahang,P.079 Lipis,male,overall,overall,36.7
2020-01-01,Pahang,P.080 Raub,both,overall,overall,95.909
2020-01-01,Pahang,P.080 Raub,both,overall,citizen,90.608
2020-01-01,Pahang,P.080 Raub,both,overall,noncitizen,5.301
2020-01-01,Pahang,P.080 Raub,female,overall,overall,45.112
2020-01-01,Pahang,P.080 Raub,male,overall,overall,50.797
2021-01-01,Pahang,P.080 Raub,both,overall,overall,96.5
2021-01-01,Pahang,P.080 Raub,both,overall,citizen,91.5
2021-01-01,Pahang,P.080 Raub,both,overall,noncitizen,5.0
2021-01-01,Pahang,P.080 Raub,female,overall,overall,45.6
2021-01-01,Pahang,P.080 Raub,male,overall,overall,51.0
2022-01-01,Pahang,P.080 Raub,both,overall,overall,97.2
2022-01-01,Pahang,P.080 Raub,both,overall,citizen,92.3
2022-01-01,Pahang,P.080 Raub,both,overall,noncitizen,4.9
2022-01-01,Pahang,P.080 Raub,female,overall,overall,46.0
2022-01-01,Pahang,P.080 Raub,male,overall,overall,51.2
2020-01-01,Pahang,P.081 Jerantut,both,overall,overall,104.771
2020-01-01,Pahang,P.081 Jerantut,both,overall,citizen,99.779
2020-01-01,Pahang,P.081 Jerantut,both,overall,noncitizen,4.992
2020-01-01,Pahang,P.081 Jerantut,female,overall,overall,49.159
2020-01-01,Pahang,P.081 Jerantut,male,overall,overall,55.612
2021-01-01,Pahang,P.081 Jerantut,both,overall,overall,105.4
2021-01-01,Pahang,P.081 Jerantut,both,overall,citizen,100.7
2021-01-01,Pahang,P.081 Jerantut,both,overall,noncitizen,4.7
2021-01-01,Pahang,P.081 Jerantut,female,overall,overall,49.6
2021-01-01,Pahang,P.081 Jerantut,male,overall,overall,55.8
2022-01-01,Pahang,P.081 Jerantut,both,overall,overall,106.2
2022-01-01,Pahang,P.081 Jerantut,both,overall,citizen,101.6
2022-01-01,Pahang,P.081 Jerantut,both,overall,noncitizen,4.6
2022-01-01,Pahang,P.081 Jerantut,female,overall,overall,50.1
2022-01-01,Pahang,P.081 Jerantut,male,overall,overall,56.1
2020-01-01,Pahang,P.082 Indera Mahkota,both,overall,overall,248.946
2020-01-01,Pahang,P.082 Indera Mahkota,both,overall,citizen,239.291
2020-01-01,Pahang,P.082 Indera Mahkota,both,overall,noncitizen,9.655
2020-01-01,Pahang,P.082 Indera Mahkota,female,overall,overall,118.898
2020-01-01,Pahang,P.082 Indera Mahkota,male,overall,overall,130.048
2021-01-01,Pahang,P.082 Indera Mahkota,both,overall,overall,250.5
2021-01-01,Pahang,P.082 Indera Mahkota,both,overall,citizen,241.4
2021-01-01,Pahang,P.082 Indera Mahkota,both,overall,noncitizen,9.1
2021-01-01,Pahang,P.082 Indera Mahkota,female,overall,overall,120.0
2021-01-01,Pahang,P.082 Indera Mahkota,male,overall,overall,130.5
2022-01-01,Pahang,P.082 Indera Mahkota,both,overall,overall,252.3
2022-01-01,Pahang,P.082 Indera Mahkota,both,overall,citizen,243.4
2022-01-01,Pahang,P.082 Indera Mahkota,both,overall,noncitizen,8.8
2022-01-01,Pahang,P.082 Indera Mahkota,female,overall,overall,121.2
2022-01-01,Pahang,P.082 Indera Mahkota,male,overall,overall,131.1
2020-01-01,Pahang,P.083 Kuantan,both,overall,overall,128.247
2020-01-01,Pahang,P.083 Kuantan,both,overall,citizen,126.026
2020-01-01,Pahang,P.083 Kuantan,both,overall,noncitizen,2.221
2020-01-01,Pahang,P.083 Kuantan,female,overall,overall,62.01
2020-01-01,Pahang,P.083 Kuantan,male,overall,overall,66.237
2021-01-01,Pahang,P.083 Kuantan,both,overall,overall,129.1
2021-01-01,Pahang,P.083 Kuantan,both,overall,citizen,127.0
2021-01-01,Pahang,P.083 Kuantan,both,overall,noncitizen,2.1
2021-01-01,Pahang,P.083 Kuantan,female,overall,overall,62.6
2021-01-01,Pahang,P.083 Kuantan,male,overall,overall,66.5
2022-01-01,Pahang,P.083 Kuantan,both,overall,overall,130.0
2022-01-01,Pahang,P.083 Kuantan,both,overall,citizen,127.9
2022-01-01,Pahang,P.083 Kuantan,both,overall,noncitizen,2.0
2022-01-01,Pahang,P.083 Kuantan,female,overall,overall,63.2
2022-01-01,Pahang,P.083 Kuantan,male,overall,overall,66.8
2020-01-01,Pahang,P.084 Paya Besar,both,overall,overall,128.041
2020-01-01,Pahang,P.084 Paya Besar,both,overall,citizen,124.029
2020-01-01,Pahang,P.084 Paya Besar,both,overall,noncitizen,4.012
2020-01-01,Pahang,P.084 Paya Besar,female,overall,overall,62.435
2020-01-01,Pahang,P.084 Paya Besar,male,overall,overall,65.606
2021-01-01,Pahang,P.084 Paya Besar,both,overall,overall,128.9
2021-01-01,Pahang,P.084 Paya Besar,both,overall,citizen,125.1
2021-01-01,Pahang,P.084 Paya Besar,both,overall,noncitizen,3.8
2021-01-01,Pahang,P.084 Paya Besar,female,overall,overall,63.0
2021-01-01,Pahang,P.084 Paya Besar,male,overall,overall,65.8
2022-01-01,Pahang,P.084 Paya Besar,both,overall,overall,129.8
2022-01-01,Pahang,P.084 Paya Besar,both,overall,citizen,126.1
2022-01-01,Pahang,P.084 Paya Besar,both,overall,noncitizen,3.7
2022-01-01,Pahang,P.084 Paya Besar,female,overall,overall,63.6
2022-01-01,Pahang,P.084 Paya Besar,male,overall,overall,66.1
2020-01-01,Pahang,P.085 Pekan,both,overall,overall,161.106
2020-01-01,Pahang,P.085 Pekan,both,overall,citizen,152.313
2020-01-01,Pahang,P.085 Pekan,both,overall,noncitizen,8.793
2020-01-01,Pahang,P.085 Pekan,female,overall,overall,73.88
2020-01-01,Pahang,P.085 Pekan,male,overall,overall,87.226
2021-01-01,Pahang,P.085 Pekan,both,overall,overall,162.1
2021-01-01,Pahang,P.085 Pekan,both,overall,citizen,153.8
2021-01-01,Pahang,P.085 Pekan,both,overall,noncitizen,8.3
2021-01-01,Pahang,P.085 Pekan,female,overall,overall,74.6
2021-01-01,Pahang,P.085 Pekan,male,overall,overall,87.5
2022-01-01,Pahang,P.085 Pekan,both,overall,overall,163.3
2022-01-01,Pahang,P.085 Pekan,both,overall,citizen,155.2
2022-01-01,Pahang,P.085 Pekan,both,overall,noncitizen,8.0
2022-01-01,Pahang,P.085 Pekan,female,overall,overall,75.3
2022-01-01,Pahang,P.085 Pekan,male,overall,overall,88.0
2020-01-01,Pahang,P.086 Maran,both,overall,overall,61.932
2020-01-01,Pahang,P.086 Maran,both,overall,citizen,58.133
2020-01-01,Pahang,P.086 Maran,both,overall,noncitizen,3.799
2020-01-01,Pahang,P.086 Maran,female,overall,overall,28.358
2020-01-01,Pahang,P.086 Maran,male,overall,overall,33.574
2021-01-01,Pahang,P.086 Maran,both,overall,overall,62.3
2021-01-01,Pahang,P.086 Maran,both,overall,citizen,58.7
2021-01-01,Pahang,P.086 Maran,both,overall,noncitizen,3.6
2021-01-01,Pahang,P.086 Maran,female,overall,overall,28.6
2021-01-01,Pahang,P.086 Maran,male,overall,overall,33.7
2022-01-01,Pahang,P.086 Maran,both,overall,overall,62.8
2022-01-01,Pahang,P.086 Maran,both,overall,citizen,59.3
2022-01-01,Pahang,P.086 Maran,both,overall,noncitizen,3.5
2022-01-01,Pahang,P.086 Maran,female,overall,overall,28.9
2022-01-01,Pahang,P.086 Maran,male,overall,overall,33.9
2020-01-01,Pahang,P.087 Kuala Krau,both,overall,overall,68.047
2020-01-01,Pahang,P.087 Kuala Krau,both,overall,citizen,66.281
2020-01-01,Pahang,P.087 Kuala Krau,both,overall,noncitizen,1.766
2020-01-01,Pahang,P.087 Kuala Krau,female,overall,overall,33.616
2020-01-01,Pahang,P.087 Kuala Krau,male,overall,overall,34.431
2021-01-01,Pahang,P.087 Kuala Krau,both,overall,overall,68.5
2021-01-01,Pahang,P.087 Kuala Krau,both,overall,citizen,66.8
2021-01-01,Pahang,P.087 Kuala Krau,both,overall,noncitizen,1.7
2021-01-01,Pahang,P.087 Kuala Krau,female,overall,overall,33.9
2021-01-01,Pahang,P.087 Kuala Krau,male,overall,overall,34.6
2022-01-01,Pahang,P.087 Kuala Krau,both,overall,overall,69.0
2022-01-01,Pahang,P.087 Kuala Krau,both,overall,citizen,67.4
2022-01-01,Pahang,P.087 Kuala Krau,both,overall,noncitizen,1.6
2022-01-01,Pahang,P.087 Kuala Krau,female,overall,overall,34.3
2022-01-01,Pahang,P.087 Kuala Krau,male,overall,overall,34.7
2020-01-01,Pahang,P.088 Temerloh,both,overall,overall,141.781
2020-01-01,Pahang,P.088 Temerloh,both,overall,citizen,137.397
2020-01-01,Pahang,P.088 Temerloh,both,overall,noncitizen,4.384
2020-01-01,Pahang,P.088 Temerloh,female,overall,overall,68.662
2020-01-01,Pahang,P.088 Temerloh,male,overall,overall,73.119
2021-01-01,Pahang,P.088 Temerloh,both,overall,overall,142.7
2021-01-01,Pahang,P.088 Temerloh,both,overall,citizen,138.5
2021-01-01,Pahang,P.088 Temerloh,both,overall,noncitizen,4.1
2021-01-01,Pahang,P.088 Temerloh,female,overall,overall,69.3
2021-01-01,Pahang,P.088 Temerloh,male,overall,overall,73.4
2022-01-01,Pahang,P.088 Temerloh,both,overall,overall,143.7
2022-01-01,Pahang,P.088 Temerloh,both,overall,citizen,139.7
2022-01-01,Pahang,P.088 Temerloh,both,overall,noncitizen,4.0
2022-01-01,Pahang,P.088 Temerloh,female,overall,overall,70.0
2022-01-01,Pahang,P.088 Temerloh,male,overall,overall,73.7
2020-01-01,Pahang,P.089 Bentong,both,overall,overall,117.801
2020-01-01,Pahang,P.089 Bentong,both,overall,citizen,109.311
2020-01-01,Pahang,P.089 Bentong,both,overall,noncitizen,8.49
2020-01-01,Pahang,P.089 Bentong,female,overall,overall,51.119
2020-01-01,Pahang,P.089 Bentong,male,overall,overall,66.682
2021-01-01,Pahang,P.089 Bentong,both,overall,overall,118.6
2021-01-01,Pahang,P.089 Bentong,both,overall,citizen,110.5
2021-01-01,Pahang,P.089 Bentong,both,overall,noncitizen,8.1
2021-01-01,Pahang,P.089 Bentong,female,overall,overall,51.6
2021-01-01,Pahang,P.089 Bentong,male,overall,overall,66.9
2022-01-01,Pahang,P.089 Bentong,both,overall,overall,119.4
2022-01-01,Pahang,P.089 Bentong,both,overall,citizen,111.5
2022-01-01,Pahang,P.089 Bentong,both,overall,noncitizen,7.8
2022-01-01,Pahang,P.089 Bentong,female,overall,overall,52.1
2022-01-01,Pahang,P.089 Bentong,male,overall,overall,67.3
2020-01-01,Pahang,P.090 Bera,both,overall,overall,97.963
2020-01-01,Pahang,P.090 Bera,both,overall,citizen,91.551
2020-01-01,Pahang,P.090 Bera,both,overall,noncitizen,6.412
2020-01-01,Pahang,P.090 Bera,female,overall,overall,45.62
2020-01-01,Pahang,P.090 Bera,male,overall,overall,52.343
2021-01-01,Pahang,P.090 Bera,both,overall,overall,98.6
2021-01-01,Pahang,P.090 Bera,both,overall,citizen,92.5
2021-01-01,Pahang,P.090 Bera,both,overall,noncitizen,6.1
2021-01-01,Pahang,P.090 Bera,female,overall,overall,46.1
2021-01-01,Pahang,P.090 Bera,male,overall,overall,52.5
2022-01-01,Pahang,P.090 Bera,both,overall,overall,99.3
2022-01-01,Pahang,P.090 Bera,both,overall,citizen,93.4
2022-01-01,Pahang,P.090 Bera,both,overall,noncitizen,5.9
2022-01-01,Pahang,P.090 Bera,female,overall,overall,46.5
2022-01-01,Pahang,P.090 Bera,male,overall,overall,52.8
2020-01-01,Pahang,P.091 Rompin,both,overall,overall,100.897
2020-01-01,Pahang,P.091 Rompin,both,overall,citizen,92.249
2020-01-01,Pahang,P.091 Rompin,both,overall,noncitizen,8.648
2020-01-01,Pahang,P.091 Rompin,female,overall,overall,45.937
2020-01-01,Pahang,P.091 Rompin,male,overall,overall,54.96
2021-01-01,Pahang,P.091 Rompin,both,overall,overall,101.5
2021-01-01,Pahang,P.091 Rompin,both,overall,citizen,93.4
2021-01-01,Pahang,P.091 Rompin,both,overall,noncitizen,8.2
2021-01-01,Pahang,P.091 Rompin,female,overall,overall,46.4
2021-01-01,Pahang,P.091 Rompin,male,overall,overall,55.1
2022-01-01,Pahang,P.091 Rompin,both,overall,overall,102.2
2022-01-01,Pahang,P.091 Rompin,both,overall,citizen,94.3
2022-01-01,Pahang,P.091 Rompin,both,overall,noncitizen,7.9
2022-01-01,Pahang,P.091 Rompin,female,overall,overall,46.8
2022-01-01,Pahang,P.091 Rompin,male,overall,overall,55.4
2020-01-01,Selangor,P.092 Sabak Bernam,both,overall,overall,48.104
2020-01-01,Selangor,P.092 Sabak Bernam,both,overall,citizen,47.062
2020-01-01,Selangor,P.092 Sabak Bernam,both,overall,noncitizen,1.042
2020-01-01,Selangor,P.092 Sabak Bernam,female,overall,overall,23.486
2020-01-01,Selangor,P.092 Sabak Bernam,male,overall,overall,24.618
2021-01-01,Selangor,P.092 Sabak Bernam,both,overall,overall,48.2
2021-01-01,Selangor,P.092 Sabak Bernam,both,overall,citizen,47.3
2021-01-01,Selangor,P.092 Sabak Bernam,both,overall,noncitizen,1.0
2021-01-01,Selangor,P.092 Sabak Bernam,female,overall,overall,23.6
2021-01-01,Selangor,P.092 Sabak Bernam,male,overall,overall,24.6
2022-01-01,Selangor,P.092 Sabak Bernam,both,overall,overall,48.4
2022-01-01,Selangor,P.092 Sabak Bernam,both,overall,citizen,47.5
2022-01-01,Selangor,P.092 Sabak Bernam,both,overall,noncitizen,0.9
2022-01-01,Selangor,P.092 Sabak Bernam,female,overall,overall,23.8
2022-01-01,Selangor,P.092 Sabak Bernam,male,overall,overall,24.6
2020-01-01,Selangor,P.093 Sungai Besar,both,overall,overall,58.955
2020-01-01,Selangor,P.093 Sungai Besar,both,overall,citizen,55.722
2020-01-01,Selangor,P.093 Sungai Besar,both,overall,noncitizen,3.233
2020-01-01,Selangor,P.093 Sungai Besar,female,overall,overall,27.765
2020-01-01,Selangor,P.093 Sungai Besar,male,overall,overall,31.19
2021-01-01,Selangor,P.093 Sungai Besar,both,overall,overall,59.1
2021-01-01,Selangor,P.093 Sungai Besar,both,overall,citizen,56.1
2021-01-01,Selangor,P.093 Sungai Besar,both,overall,noncitizen,3.0
2021-01-01,Selangor,P.093 Sungai Besar,female,overall,overall,27.9
2021-01-01,Selangor,P.093 Sungai Besar,male,overall,overall,31.2
2022-01-01,Selangor,P.093 Sungai Besar,both,overall,overall,59.3
2022-01-01,Selangor,P.093 Sungai Besar,both,overall,citizen,56.5
2022-01-01,Selangor,P.093 Sungai Besar,both,overall,noncitizen,2.9
2022-01-01,Selangor,P.093 Sungai Besar,female,overall,overall,28.1
2022-01-01,Selangor,P.093 Sungai Besar,male,overall,overall,31.2
2020-01-01,Selangor,P.094 Hulu Selangor,both,overall,overall,239.978
2020-01-01,Selangor,P.094 Hulu Selangor,both,overall,citizen,230.626
2020-01-01,Selangor,P.094 Hulu Selangor,both,overall,noncitizen,9.352
2020-01-01,Selangor,P.094 Hulu Selangor,female,overall,overall,112.575
2020-01-01,Selangor,P.094 Hulu Selangor,male,overall,overall,127.403
2021-01-01,Selangor,P.094 Hulu Selangor,both,overall,overall,240.7
2021-01-01,Selangor,P.094 Hulu Selangor,both,overall,citizen,232.0
2021-01-01,Selangor,P.094 Hulu Selangor,both,overall,noncitizen,8.7
2021-01-01,Selangor,P.094 Hulu Selangor,female,overall,overall,113.3
2021-01-01,Selangor,P.094 Hulu Selangor,male,overall,overall,127.4
2022-01-01,Selangor,P.094 Hulu Selangor,both,overall,overall,241.5
2022-01-01,Selangor,P.094 Hulu Selangor,both,overall,citizen,233.3
2022-01-01,Selangor,P.094 Hulu Selangor,both,overall,noncitizen,8.2
2022-01-01,Selangor,P.094 Hulu Selangor,female,overall,overall,114.0
2022-01-01,Selangor,P.094 Hulu Selangor,male,overall,overall,127.5
2020-01-01,Selangor,P.095 Tanjong Karang,both,overall,overall,59.862
2020-01-01,Selangor,P.095 Tanjong Karang,both,overall,citizen,57.592
2020-01-01,Selangor,P.095 Tanjong Karang,both,overall,noncitizen,2.27
2020-01-01,Selangor,P.095 Tanjong Karang,female,overall,overall,29.79
2020-01-01,Selangor,P.095 Tanjong Karang,male,overall,overall,30.072
2021-01-01,Selangor,P.095 Tanjong Karang,both,overall,overall,60.0
2021-01-01,Selangor,P.095 Tanjong Karang,both,overall,citizen,57.9
2021-01-01,Selangor,P.095 Tanjong Karang,both,overall,noncitizen,2.1
2021-01-01,Selangor,P.095 Tanjong Karang,female,overall,overall,30.0
2021-01-01,Selangor,P.095 Tanjong Karang,male,overall,overall,30.1
2022-01-01,Selangor,P.095 Tanjong Karang,both,overall,overall,60.2
2022-01-01,Selangor,P.095 Tanjong Karang,both,overall,citizen,58.2
2022-01-01,Selangor,P.095 Tanjong Karang,both,overall,noncitizen,2.0
2022-01-01,Selangor,P.095 Tanjong Karang,female,overall,overall,30.2
2022-01-01,Selangor,P.095 Tanjong Karang,male,overall,overall,30.1
2020-01-01,Selangor,P.096 Kuala Selangor,both,overall,overall,171.266
2020-01-01,Selangor,P.096 Kuala Selangor,both,overall,citizen,161.631
2020-01-01,Selangor,P.096 Kuala Selangor,both,overall,noncitizen,9.635
2020-01-01,Selangor,P.096 Kuala Selangor,female,overall,overall,81.626
2020-01-01,Selangor,P.096 Kuala Selangor,male,overall,overall,89.64
2021-01-01,Selangor,P.096 Kuala Selangor,both,overall,overall,171.8
2021-01-01,Selangor,P.096 Kuala Selangor,both,overall,citizen,162.8
2021-01-01,Selangor,P.096 Kuala Selangor,both,overall,noncitizen,9.0
2021-01-01,Selangor,P.096 Kuala Selangor,female,overall,overall,82.1
2021-01-01,Selangor,P.096 Kuala Selangor,male,overall,overall,89.6
2022-01-01,Selangor,P.096 Kuala Selangor,both,overall,overall,172.3
2022-01-01,Selangor,P.096 Kuala Selangor,both,overall,citizen,163.9
2022-01-01,Selangor,P.096 Kuala Selangor,both,overall,noncitizen,8.5
2022-01-01,Selangor,P.096 Kuala Selangor,female,overall,overall,82.7
2022-01-01,Selangor,P.096 Kuala Selangor,male,overall,overall,89.7
2020-01-01,Selangor,P.097 Selayang,both,overall,overall,363.289
2020-01-01,Selangor,P.097 Selayang,both,overall,citizen,339.385
2020-01-01,Selangor,P.097 Selayang,both,overall,noncitizen,23.904
2020-01-01,Selangor,P.097 Selayang,female,overall,overall,172.243
2020-01-01,Selangor,P.097 Selayang,male,overall,overall,191.046
2021-01-01,Selangor,P.097 Selayang,both,overall,overall,364.3
2021-01-01,Selangor,P.097 Selayang,both,overall,citizen,342.1
2021-01-01,Selangor,P.097 Selayang,both,overall,noncitizen,22.3
2021-01-01,Selangor,P.097 Selayang,female,overall,overall,173.3
2021-01-01,Selangor,P.097 Selayang,male,overall,overall,191.0
2022-01-01,Selangor,P.097 Selayang,both,overall,overall,365.6
2022-01-01,Selangor,P.097 Selayang,both,overall,citizen,344.4
2022-01-01,Selangor,P.097 Selayang,both,overall,noncitizen,21.2
2022-01-01,Selangor,P.097 Selayang,female,overall,overall,174.4
2022-01-01,Selangor,P.097 Selayang,male,overall,overall,191.2
2020-01-01,Selangor,P.098 Gombak,both,overall,overall,349.207
2020-01-01,Selangor,P.098 Gombak,both,overall,citizen,321.798
2020-01-01,Selangor,P.098 Gombak,both,overall,noncitizen,27.409
2020-01-01,Selangor,P.098 Gombak,female,overall,overall,167.957
2020-01-01,Selangor,P.098 Gombak,male,overall,overall,181.25
2021-01-01,Selangor,P.098 Gombak,both,overall,overall,350.2
2021-01-01,Selangor,P.098 Gombak,both,overall,citizen,324.7
2021-01-01,Selangor,P.098 Gombak,both,overall,noncitizen,25.5
2021-01-01,Selangor,P.098 Gombak,female,overall,overall,169.0
2021-01-01,Selangor,P.098 Gombak,male,overall,overall,181.2
2022-01-01,Selangor,P.098 Gombak,both,overall,overall,351.4
2022-01-01,Selangor,P.098 Gombak,both,overall,citizen,327.2
2022-01-01,Selangor,P.098 Gombak,both,overall,noncitizen,24.2
2022-01-01,Selangor,P.098 Gombak,female,overall,overall,170.1
2022-01-01,Selangor,P.098 Gombak,male,overall,overall,181.3
2020-01-01,Selangor,P.099 Ampang,both,overall,overall,204.469
2020-01-01,Selangor,P.099 Ampang,both,overall,citizen,185.978
2020-01-01,Selangor,P.099 Ampang,both,overall,noncitizen,18.491
2020-01-01,Selangor,P.099 Ampang,female,overall,overall,97.89
2020-01-01,Selangor,P.099 Ampang,male,overall,overall,106.579
2021-01-01,Selangor,P.099 Ampang,both,overall,overall,205.1
2021-01-01,Selangor,P.099 Ampang,both,overall,citizen,187.8
2021-01-01,Selangor,P.099 Ampang,both,overall,noncitizen,17.3
2021-01-01,Selangor,P.099 Ampang,female,overall,overall,98.5
2021-01-01,Selangor,P.099 Ampang,male,overall,overall,106.6
2022-01-01,Selangor,P.099 Ampang,both,overall,overall,205.7
2022-01-01,Selangor,P.099 Ampang,both,overall,citizen,189.4
2022-01-01,Selangor,P.099 Ampang,both,overall,noncitizen,16.4
2022-01-01,Selangor,P.099 Ampang,female,overall,overall,99.1
2022-01-01,Selangor,P.099 Ampang,male,overall,overall,106.6
2020-01-01,Selangor,P.100 Pandan,both,overall,overall,227.413
2020-01-01,Selangor,P.100 Pandan,both,overall,citizen,209.734
2020-01-01,Selangor,P.100 Pandan,both,overall,noncitizen,17.679
2020-01-01,Selangor,P.100 Pandan,female,overall,overall,104.887
2020-01-01,Selangor,P.100 Pandan,male,overall,overall,122.526
2021-01-01,Selangor,P.100 Pandan,both,overall,overall,228.1
2021-01-01,Selangor,P.100 Pandan,both,overall,citizen,211.6
2021-01-01,Selangor,P.100 Pandan,both,overall,noncitizen,16.5
2021-01-01,Selangor,P.100 Pandan,female,overall,overall,105.6
2021-01-01,Selangor,P.100 Pandan,male,overall,overall,122.5
2022-01-01,Selangor,P.100 Pandan,both,overall,overall,228.8
2022-01-01,Selangor,P.100 Pandan,both,overall,citizen,213.1
2022-01-01,Selangor,P.100 Pandan,both,overall,noncitizen,15.7
2022-01-01,Selangor,P.100 Pandan,female,overall,overall,106.2
2022-01-01,Selangor,P.100 Pandan,male,overall,overall,122.6
2020-01-01,Selangor,P.101 Hulu Langat,both,overall,overall,347.569
2020-01-01,Selangor,P.101 Hulu Langat,both,overall,citizen,333.562
2020-01-01,Selangor,P.101 Hulu Langat,both,overall,noncitizen,14.007
2020-01-01,Selangor,P.101 Hulu Langat,female,overall,overall,165.424
2020-01-01,Selangor,P.101 Hulu Langat,male,overall,overall,182.145
2021-01-01,Selangor,P.101 Hulu Langat,both,overall,overall,348.6
2021-01-01,Selangor,P.101 Hulu Langat,both,overall,citizen,335.6
