date,state,parlimen,dun,sex,age,ethnicity,population
2020-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,female,overall,overall,11.413
2020-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,male,overall,overall,11.775
2021-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,both,overall,overall,23.4
2021-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,both,overall,citizen,21.9
2021-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,both,overall,noncitizen,1.5
2021-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,female,overall,overall,11.5
2021-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,male,overall,overall,11.9
2022-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,both,overall,overall,23.4
2022-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,both,overall,citizen,22.1
2022-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,both,overall,noncitizen,1.4
2022-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,female,overall,overall,11.6
2022-01-01,Perak,P.065 Ipoh Barat,N.29 Kepayang,male,overall,overall,11.8
2020-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,both,overall,overall,41.521
2020-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,both,overall,citizen,39.502
2020-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,both,overall,noncitizen,2.019
2020-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,female,overall,overall,20.089
2020-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,male,overall,overall,21.432
2021-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,both,overall,overall,41.9
2021-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,both,overall,citizen,39.8
2021-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,both,overall,noncitizen,2.0
2021-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,female,overall,overall,20.3
2021-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,male,overall,overall,21.6
2022-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,both,overall,overall,41.9
2022-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,both,overall,citizen,40.1
2022-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,both,overall,noncitizen,1.8
2022-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,female,overall,overall,20.4
2022-01-01,Perak,P.065 Ipoh Barat,N.30 Buntong,male,overall,overall,21.5
2020-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,both,overall,overall,45.509
2020-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,both,overall,citizen,42.814
2020-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,both,overall,noncitizen,2.695
2020-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,female,overall,overall,21.803
2020-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,male,overall,overall,23.706
2021-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,both,overall,overall,45.9
2021-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,both,overall,citizen,43.2
2021-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,both,overall,noncitizen,2.7
2021-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,female,overall,overall,22.0
2021-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,male,overall,overall,23.9
2022-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,both,overall,overall,46.0
2022-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,both,overall,citizen,43.5
2022-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,both,overall,noncitizen,2.5
2022-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,female,overall,overall,22.2
2022-01-01,Perak,P.066 Batu Gajah,N.31 Jelapang,male,overall,overall,23.8
2020-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,both,overall,overall,45.529
2020-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,both,overall,citizen,42.562
2020-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,both,overall,noncitizen,2.967
2020-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,female,overall,overall,20.93
2020-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,male,overall,overall,24.599
2021-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,both,overall,overall,45.9
2021-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,both,overall,citizen,42.9
2021-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,both,overall,noncitizen,3.0
2021-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,female,overall,overall,21.1
2021-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,male,overall,overall,24.8
2022-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,both,overall,overall,46.0
2022-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,both,overall,citizen,43.3
2022-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,both,overall,noncitizen,2.7
2022-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,female,overall,overall,21.3
2022-01-01,Perak,P.066 Batu Gajah,N.32 Menglembu,male,overall,overall,24.7
2020-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,both,overall,overall,46.189
2020-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,both,overall,citizen,43.535
2020-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,both,overall,noncitizen,2.654
2020-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,female,overall,overall,21.737
2020-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,male,overall,overall,24.452
2021-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,both,overall,overall,46.6
2021-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,both,overall,citizen,43.9
2021-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,both,overall,noncitizen,2.7
2021-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,female,overall,overall,21.9
2021-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,male,overall,overall,24.6
2022-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,both,overall,overall,46.7
2022-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,both,overall,citizen,44.3
2022-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,both,overall,noncitizen,2.4
2022-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,female,overall,overall,22.1
2022-01-01,Perak,P.066 Batu Gajah,N.33 Tronoh,male,overall,overall,24.6
2020-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,both,overall,overall,26.693
2020-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,both,overall,citizen,26.094
2020-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,both,overall,noncitizen,0.599
2020-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,female,overall,overall,13.504
2020-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,male,overall,overall,13.189
2021-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,both,overall,overall,26.9
2021-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,both,overall,citizen,26.3
2021-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,both,overall,noncitizen,0.6
2021-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,female,overall,overall,13.6
2021-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,male,overall,overall,13.3
2022-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,both,overall,overall,27.0
2022-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,both,overall,citizen,26.4
2022-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,both,overall,noncitizen,0.5
2022-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,female,overall,overall,13.7
2022-01-01,Perak,P.067 Kuala Kangsar,N.34 Bukit Chandan,male,overall,overall,13.2
2020-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,both,overall,overall,25.096
2020-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,both,overall,citizen,24.586
2020-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,both,overall,noncitizen,0.51
2020-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,female,overall,overall,12.447
2020-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,male,overall,overall,12.649
2021-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,both,overall,overall,25.3
2021-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,both,overall,citizen,24.8
2021-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,both,overall,noncitizen,0.5
2021-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,female,overall,overall,12.6
2021-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,male,overall,overall,12.7
2022-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,both,overall,overall,25.4
2022-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,both,overall,citizen,24.9
2022-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,both,overall,noncitizen,0.5
2022-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,female,overall,overall,12.6
2022-01-01,Perak,P.067 Kuala Kangsar,N.35 Manong,male,overall,overall,12.7
2020-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,both,overall,overall,22.266
2020-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,both,overall,citizen,19.675
2020-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,both,overall,noncitizen,2.591
2020-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,female,overall,overall,9.653
2020-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,male,overall,overall,12.613
2021-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,both,overall,overall,22.4
2021-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,both,overall,citizen,19.9
2021-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,both,overall,noncitizen,2.6
2021-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,female,overall,overall,9.7
2021-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,male,overall,overall,12.7
2022-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,both,overall,overall,22.5
2022-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,both,overall,citizen,20.2
2022-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,both,overall,noncitizen,2.3
2022-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,female,overall,overall,9.8
2022-01-01,Perak,P.068 Beruas,N.36 Pengkalan Baharu,male,overall,overall,12.7
2020-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,both,overall,overall,47.154
2020-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,both,overall,citizen,44.151
2020-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,both,overall,noncitizen,3.003
2020-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,female,overall,overall,22.347
2020-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,male,overall,overall,24.807
2021-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,both,overall,overall,47.5
2021-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,both,overall,citizen,44.5
2021-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,both,overall,noncitizen,3.0
2021-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,female,overall,overall,22.6
2021-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,male,overall,overall,25.0
2022-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,both,overall,overall,47.6
2022-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,both,overall,citizen,44.9
2022-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,both,overall,noncitizen,2.7
2022-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,female,overall,overall,22.7
2022-01-01,Perak,P.068 Beruas,N.37 Pantai Remis,male,overall,overall,24.9
2020-01-01,Perak,P.068 Beruas,N.38 Astaka,both,overall,overall,50.336
2020-01-01,Perak,P.068 Beruas,N.38 Astaka,both,overall,citizen,47.368
2020-01-01,Perak,P.068 Beruas,N.38 Astaka,both,overall,noncitizen,2.968
2020-01-01,Perak,P.068 Beruas,N.38 Astaka,female,overall,overall,23.98
2020-01-01,Perak,P.068 Beruas,N.38 Astaka,male,overall,overall,26.356
2021-01-01,Perak,P.068 Beruas,N.38 Astaka,both,overall,overall,50.7
2021-01-01,Perak,P.068 Beruas,N.38 Astaka,both,overall,citizen,47.8
2021-01-01,Perak,P.068 Beruas,N.38 Astaka,both,overall,noncitizen,3.0
2021-01-01,Perak,P.068 Beruas,N.38 Astaka,female,overall,overall,24.2
2021-01-01,Perak,P.068 Beruas,N.38 Astaka,male,overall,overall,26.5
2022-01-01,Perak,P.068 Beruas,N.38 Astaka,both,overall,overall,50.9
2022-01-01,Perak,P.068 Beruas,N.38 Astaka,both,overall,citizen,48.1
2022-01-01,Perak,P.068 Beruas,N.38 Astaka,both,overall,noncitizen,2.7
2022-01-01,Perak,P.068 Beruas,N.38 Astaka,female,overall,overall,24.4
2022-01-01,Perak,P.068 Beruas,N.38 Astaka,male,overall,overall,26.5
2020-01-01,Perak,P.069 Parit,N.39 Belanja,both,overall,overall,11.33
2020-01-01,Perak,P.069 Parit,N.39 Belanja,both,overall,citizen,10.714
2020-01-01,Perak,P.069 Parit,N.39 Belanja,both,overall,noncitizen,0.616
2020-01-01,Perak,P.069 Parit,N.39 Belanja,female,overall,overall,5.469
2020-01-01,Perak,P.069 Parit,N.39 Belanja,male,overall,overall,5.861
2021-01-01,Perak,P.069 Parit,N.39 Belanja,both,overall,overall,11.4
2021-01-01,Perak,P.069 Parit,N.39 Belanja,both,overall,citizen,10.8
2021-01-01,Perak,P.069 Parit,N.39 Belanja,both,overall,noncitizen,0.6
2021-01-01,Perak,P.069 Parit,N.39 Belanja,female,overall,overall,5.5
2021-01-01,Perak,P.069 Parit,N.39 Belanja,male,overall,overall,5.9
2022-01-01,Perak,P.069 Parit,N.39 Belanja,both,overall,overall,11.4
2022-01-01,Perak,P.069 Parit,N.39 Belanja,both,overall,citizen,10.9
2022-01-01,Perak,P.069 Parit,N.39 Belanja,both,overall,noncitizen,0.5
2022-01-01,Perak,P.069 Parit,N.39 Belanja,female,overall,overall,5.6
2022-01-01,Perak,P.069 Parit,N.39 Belanja,male,overall,overall,5.9
2020-01-01,Perak,P.069 Parit,N.40 Bota,both,overall,overall,49.658
2020-01-01,Perak,P.069 Parit,N.40 Bota,both,overall,citizen,47.978
2020-01-01,Perak,P.069 Parit,N.40 Bota,both,overall,noncitizen,1.68
2020-01-01,Perak,P.069 Parit,N.40 Bota,female,overall,overall,24.101
2020-01-01,Perak,P.069 Parit,N.40 Bota,male,overall,overall,25.557
2021-01-01,Perak,P.069 Parit,N.40 Bota,both,overall,overall,50.1
2021-01-01,Perak,P.069 Parit,N.40 Bota,both,overall,citizen,48.4
2021-01-01,Perak,P.069 Parit,N.40 Bota,both,overall,noncitizen,1.7
2021-01-01,Perak,P.069 Parit,N.40 Bota,female,overall,overall,24.3
2021-01-01,Perak,P.069 Parit,N.40 Bota,male,overall,overall,25.7
2022-01-01,Perak,P.069 Parit,N.40 Bota,both,overall,overall,50.2
2022-01-01,Perak,P.069 Parit,N.40 Bota,both,overall,citizen,48.7
2022-01-01,Perak,P.069 Parit,N.40 Bota,both,overall,noncitizen,1.5
2022-01-01,Perak,P.069 Parit,N.40 Bota,female,overall,overall,24.5
2022-01-01,Perak,P.069 Parit,N.40 Bota,male,overall,overall,25.7
2020-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,both,overall,overall,29.769
2020-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,both,overall,citizen,28.43
2020-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,both,overall,noncitizen,1.339
2020-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,female,overall,overall,14.103
2020-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,male,overall,overall,15.666
2021-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,both,overall,overall,30.0
2021-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,both,overall,citizen,28.7
2021-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,both,overall,noncitizen,1.3
2021-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,female,overall,overall,14.2
2021-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,male,overall,overall,15.8
2022-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,both,overall,overall,30.1
2022-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,both,overall,citizen,28.9
2022-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,both,overall,noncitizen,1.2
2022-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,female,overall,overall,14.3
2022-01-01,Perak,P.070 Kampar,N.41 Malim Nawar,male,overall,overall,15.7
2020-01-01,Perak,P.070 Kampar,N.42 Keranji,both,overall,overall,37.824
2020-01-01,Perak,P.070 Kampar,N.42 Keranji,both,overall,citizen,36.297
2020-01-01,Perak,P.070 Kampar,N.42 Keranji,both,overall,noncitizen,1.527
2020-01-01,Perak,P.070 Kampar,N.42 Keranji,female,overall,overall,18.495
2020-01-01,Perak,P.070 Kampar,N.42 Keranji,male,overall,overall,19.329
2021-01-01,Perak,P.070 Kampar,N.42 Keranji,both,overall,overall,38.1
2021-01-01,Perak,P.070 Kampar,N.42 Keranji,both,overall,citizen,36.6
2021-01-01,Perak,P.070 Kampar,N.42 Keranji,both,overall,noncitizen,1.5
2021-01-01,Perak,P.070 Kampar,N.42 Keranji,female,overall,overall,18.7
2021-01-01,Perak,P.070 Kampar,N.42 Keranji,male,overall,overall,19.5
2022-01-01,Perak,P.070 Kampar,N.42 Keranji,both,overall,overall,38.2
2022-01-01,Perak,P.070 Kampar,N.42 Keranji,both,overall,citizen,36.8
2022-01-01,Perak,P.070 Kampar,N.42 Keranji,both,overall,noncitizen,1.4
2022-01-01,Perak,P.070 Kampar,N.42 Keranji,female,overall,overall,18.8
2022-01-01,Perak,P.070 Kampar,N.42 Keranji,male,overall,overall,19.4
2020-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,both,overall,overall,36.959
2020-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,both,overall,citizen,35.606
2020-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,both,overall,noncitizen,1.353
2020-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,female,overall,overall,18.218
2020-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,male,overall,overall,18.741
2021-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,both,overall,overall,37.3
2021-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,both,overall,citizen,35.9
2021-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,both,overall,noncitizen,1.3
2021-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,female,overall,overall,18.4
2021-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,male,overall,overall,18.9
2022-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,both,overall,overall,37.3
2022-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,both,overall,citizen,36.1
2022-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,both,overall,noncitizen,1.2
2022-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,female,overall,overall,18.5
2022-01-01,Perak,P.070 Kampar,N.43 Tualang Sekah,male,overall,overall,18.8
2020-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,both,overall,overall,76.028
2020-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,both,overall,citizen,72.036
2020-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,both,overall,noncitizen,3.992
2020-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,female,overall,overall,36.969
2020-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,male,overall,overall,39.059
2021-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,both,overall,overall,76.6
2021-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,both,overall,citizen,72.7
2021-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,both,overall,noncitizen,4.0
2021-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,female,overall,overall,37.3
2021-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,male,overall,overall,39.3
2022-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,both,overall,overall,76.8
2022-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,both,overall,citizen,73.2
2022-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,both,overall,noncitizen,3.6
2022-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,female,overall,overall,37.6
2022-01-01,Perak,P.071 Gopeng,N.44 Sungai Rapat,male,overall,overall,39.2
2020-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,both,overall,overall,98.997
2020-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,both,overall,citizen,93.659
2020-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,both,overall,noncitizen,5.338
2020-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,female,overall,overall,47.897
2020-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,male,overall,overall,51.1
2021-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,both,overall,overall,99.8
2021-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,both,overall,citizen,94.4
2021-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,both,overall,noncitizen,5.3
2021-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,female,overall,overall,48.3
2021-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,male,overall,overall,51.4
2022-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,both,overall,overall,100.0
2022-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,both,overall,citizen,95.2
2022-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,both,overall,noncitizen,4.8
2022-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,female,overall,overall,48.7
2022-01-01,Perak,P.071 Gopeng,N.45 Simpang Pulai,male,overall,overall,51.3
2020-01-01,Perak,P.071 Gopeng,N.46 Teja,both,overall,overall,41.211
2020-01-01,Perak,P.071 Gopeng,N.46 Teja,both,overall,citizen,38.701
2020-01-01,Perak,P.071 Gopeng,N.46 Teja,both,overall,noncitizen,2.51
2020-01-01,Perak,P.071 Gopeng,N.46 Teja,female,overall,overall,20.515
2020-01-01,Perak,P.071 Gopeng,N.46 Teja,male,overall,overall,20.696
2021-01-01,Perak,P.071 Gopeng,N.46 Teja,both,overall,overall,41.5
2021-01-01,Perak,P.071 Gopeng,N.46 Teja,both,overall,citizen,39.0
2021-01-01,Perak,P.071 Gopeng,N.46 Teja,both,overall,noncitizen,2.5
2021-01-01,Perak,P.071 Gopeng,N.46 Teja,female,overall,overall,20.7
2021-01-01,Perak,P.071 Gopeng,N.46 Teja,male,overall,overall,20.8
2022-01-01,Perak,P.071 Gopeng,N.46 Teja,both,overall,overall,41.6
2022-01-01,Perak,P.071 Gopeng,N.46 Teja,both,overall,citizen,39.4
2022-01-01,Perak,P.071 Gopeng,N.46 Teja,both,overall,noncitizen,2.3
2022-01-01,Perak,P.071 Gopeng,N.46 Teja,female,overall,overall,20.8
2022-01-01,Perak,P.071 Gopeng,N.46 Teja,male,overall,overall,20.8
2020-01-01,Perak,P.072 Tapah,N.47 Chenderiang,both,overall,overall,34.641
2020-01-01,Perak,P.072 Tapah,N.47 Chenderiang,both,overall,citizen,33.49
2020-01-01,Perak,P.072 Tapah,N.47 Chenderiang,both,overall,noncitizen,1.151
2020-01-01,Perak,P.072 Tapah,N.47 Chenderiang,female,overall,overall,16.177
2020-01-01,Perak,P.072 Tapah,N.47 Chenderiang,male,overall,overall,18.464
2021-01-01,Perak,P.072 Tapah,N.47 Chenderiang,both,overall,overall,34.9
2021-01-01,Perak,P.072 Tapah,N.47 Chenderiang,both,overall,citizen,33.8
2021-01-01,Perak,P.072 Tapah,N.47 Chenderiang,both,overall,noncitizen,1.1
2021-01-01,Perak,P.072 Tapah,N.47 Chenderiang,female,overall,overall,16.3
2021-01-01,Perak,P.072 Tapah,N.47 Chenderiang,male,overall,overall,18.6
2022-01-01,Perak,P.072 Tapah,N.47 Chenderiang,both,overall,overall,35.0
2022-01-01,Perak,P.072 Tapah,N.47 Chenderiang,both,overall,citizen,34.0
2022-01-01,Perak,P.072 Tapah,N.47 Chenderiang,both,overall,noncitizen,1.0
2022-01-01,Perak,P.072 Tapah,N.47 Chenderiang,female,overall,overall,16.4
2022-01-01,Perak,P.072 Tapah,N.47 Chenderiang,male,overall,overall,18.6
2020-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,both,overall,overall,44.452
2020-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,both,overall,citizen,42.463
2020-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,both,overall,noncitizen,1.989
2020-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,female,overall,overall,20.328
2020-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,male,overall,overall,24.124
2021-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,both,overall,overall,44.8
2021-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,both,overall,citizen,42.8
2021-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,both,overall,noncitizen,2.0
2021-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,female,overall,overall,20.5
2021-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,male,overall,overall,24.3
2022-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,both,overall,overall,44.9
2022-01-01,Perak,P.072 Tapah,N.48 Ayer Kuning,both,overall,citizen,43.1
